id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Label
51,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,47090,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548460800,1559548514220,53420,27,10833,1559548460800,1559548471391,10591,14,2393,1559548460914,1559548514220,53306,13,8440,98,401.2222222222223,523.6714569955049,1562,98,170.92857142857144,178.12979895212726,763,102,649.2307692307693,656.723832602177,1562,0,2054.6153846153848,8543.649328369807,42829,0,814.6923076923076,2765.2110342797637,10014,0,4442.166666666667,12439.705615000654,42870,2,0,0,0,26,7,1,1,1,0,0,0,13,3,0,0,1,0,0,0,13,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
52,0,192.168.0.1,88:36:6c:d7:1c:56,88:36:6c,80,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,60320,6,4,0,0,1559548480921,1559548480921,0,1,91,1559548480921,1559548480921,0,1,91,0,0,0,0,0,91,91.0,0.0,91,91,91.0,0.0,91,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HTTP,Web,1,1,nan,nan,nan,nan,nan,normal
53,0,163.152.1.1,88:36:6c:d7:1c:56,88:36:6c,53,192.168.0.14,a8:66:7f:0e:3f:54,a8:66:7f,42489,17,4,0,0,1559548486463,1559548486463,0,1,394,1559548486463,1559548486463,0,1,394,0,0,0,0,0,394,394.0,0.0,394,394,394.0,0.0,394,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,ssl.gstatic.com,nan,nan,nan,nan,normal
54,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,64886,163.152.1.1,88:36:6c:d7:1c:56,88:36:6c,53,17,4,0,0,1559548490283,1559548490284,1,2,314,1559548490283,1559548490283,0,1,132,1559548490284,1559548490284,0,1,182,132,157.0,35.355339059327385,182,132,132.0,0.0,132,182,182.0,0.0,182,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,fhs6020-gn-61.lgucdn.com,nan,nan,nan,nan,normal
55,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,57855,182.162.108.112,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559548490606,1559548506071,15465,961,1247022,1559548490606,1559548506069,15463,163,21833,1559548490611,1559548506071,15460,798,1225189,102,1297.6295525494259,552.2642163938109,1566,110,133.94478527607376,87.72946993729246,587,102,1535.324561403508,179.6920792237506,1566,0,16.109374999999996,316.53334618118186,9065,0,95.45061728395059,770.4907208801088,9103,0,19.39774153074028,348.3469053649034,9075,2,0,0,0,959,60,1,2,1,0,0,0,162,8,0,1,1,0,0,0,797,52,1,1,TLS,Web,0,6,fhs6020-gn-61.lgucdn.com,13adb9f2674b0f4c9e46e306d3f9c844,nan,nan,nan,normal
56,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,53799,223.39.123.191,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559548501363,1559548507742,6379,29,13304,1559548501363,1559548507742,6379,13,2403,1559548501381,1559548507699,6318,16,10901,98,458.7586206896552,538.4354753206217,1558,98,184.84615384615387,214.40920617433312,875,98,681.3125,621.7209147465874,1558,0,227.82142857142856,980.4940573817092,5126,0,531.5833333333333,1491.2175293018015,5169,0,421.19999999999993,1332.3676669748481,5131,2,0,0,0,28,11,0,1,1,0,0,0,12,3,0,0,1,0,0,0,16,8,0,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
57,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,36915,223.39.123.191,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559548509770,1559548514973,5203,26,10807,1559548509770,1559548514973,5203,14,2509,1559548509778,1559548514933,5155,12,8298,98,415.6538461538462,517.136418544097,1562,98,179.21428571428572,207.06675942106895,875,98,691.5,634.7949561579993,1562,0,208.12,992.4983341715661,4971,0,400.23076923076934,1373.935779300119,4972,0,468.6363636363636,1504.9147665384423,5005,2,0,0,0,25,8,0,1,1,0,0,0,13,3,0,0,1,0,0,0,12,5,0,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
58,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,50303,223.39.123.245,88:36:6c:d7:1c:56,88:36:6c,7000,6,4,0,0,1559548519333,1559548519642,309,71,53199,1559548519333,1559548519642,309,25,3133,1559548519340,1559548519638,298,46,50066,102,749.2816901408451,697.6018140355384,1562,102,125.32000000000002,37.310320288091866,259,102,1088.3913043478258,649.9398426268514,1562,0,4.414285714285716,9.640633897528199,65,0,12.875,14.414100885862634,68,0,6.622222222222222,18.504654069239507,89,2,0,0,0,70,49,1,0,1,0,0,0,24,10,1,0,1,0,0,0,46,39,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
59,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,34064,3.0.230.212,88:36:6c:d7:1c:56,88:36:6c,8820,6,4,0,0,1559548275845,1559548518920,243075,32,9056,1559548275845,1559548518920,243075,21,2764,1559548275932,1559548518918,242986,11,6292,79,282.99999999999994,429.0388357487528,1391,79,131.61904761904762,67.12710048145696,277,104,572.0,649.3236481139432,1391,1,7841.129032258062,12703.5777079843,29950,88,12153.75,14129.375774474816,29950,95,24298.6,9946.575348106278,30040,0,0,0,0,32,22,0,0,0,0,0,0,21,11,0,0,0,0,0,0,11,11,0,0,MQTT,RPC,0,6,nan,nan,nan,nan,nan,normal
60,0,74.125.203.189,88:36:6c:d7:1c:56,88:36:6c,443,192.168.0.14,a8:66:7f:0e:3f:54,a8:66:7f,50440,17,4,0,0,1559548279944,1559548515891,235947,22,2788,1559548279944,1559548515891,235947,22,2788,0,0,0,0,0,108,126.72727272727272,35.6600107071824,281,108,126.72727272727272,35.6600107071824,281,0,0.0,0.0,0,0,11235.571428571428,5740.360533724591,15148,0,11235.571428571428,5740.360533724591,15148,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
61,0,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,0,1,4,0,0,1559548289306,1559548445547,156241,21,2478,1559548289306,1559548445547,156241,21,2478,0,0,0,0,0,118,118.0,0.0,118,118,118.0,0.0,118,0,0.0,0.0,0,198,7812.049999999998,7539.808509888661,22322,198,7812.049999999998,7539.808509888661,22322,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,nan,nan,nan,nan,nan,normal
62,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,58517,223.39.123.193,f0:18:98:5e:ff:9f,f0:18:98,8100,6,4,0,0,1559548289323,1559548297790,8467,49,15635,1559548289323,1559548297790,8467,22,11884,1559548289335,1559548297789,8454,27,3751,98,319.0816326530613,463.8454680141641,1558,102,540.1818181818181,612.4869395197346,1558,98,138.92592592592595,138.34041790117314,637,0,176.39583333333337,995.9521423088077,6884,0,403.1904761904762,1495.7119916296592,6884,0,325.15384615384625,1350.246812765953,6898,2,0,0,0,48,14,0,2,1,0,0,0,21,12,0,1,1,0,0,0,27,2,0,1,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
63,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,39646,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548289495,1559548334439,44944,22,6833,1559548289495,1559548300177,10682,14,2389,1559548289513,1559548334439,44926,8,4444,98,310.5909090909091,439.0192163156098,1566,98,170.64285714285714,179.63279088306666,767,98,555.4999999999999,640.7553578171849,1566,0,2140.190476190476,7672.286234357054,34262,0,821.6923076923077,2751.184059776668,9966,0,6418.0,12833.735764253002,34297,3,1,0,1,21,7,2,1,1,0,0,0,13,3,0,0,2,1,0,1,8,4,2,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,nan,nan,nan,normal
64,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,19081,163.152.1.1,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559548289502,1559548289516,14,2,426,1559548289502,1559548289502,0,1,127,1559548289516,1559548289516,0,1,299,127,213.0,121.62236636408619,299,127,127.0,0.0,127,299,299.0,0.0,299,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,pif.t-aicloud.co.kr,nan,nan,nan,nan,normal
65,0,192.168.0.14,a8:66:7f:0e:3f:54,a8:66:7f,49185,239.255.255.250,bc:1c:81:4b:ae:ba,bc:1c:81,1900,17,4,0,0,1559548298096,1559548301262,3166,8,2120,1559548298096,1559548301262,3166,8,2120,0,0,0,0,0,265,265.0,0.0,265,265,265.0,0.0,265,0,0.0,0.0,0,1,452.28571428571433,487.81749124227264,1001,1,452.28571428571433,487.81749124227264,1001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,nan,nan,nan,nan,normal
66,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,35471,182.162.108.112,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548298218,1559548320317,22099,492,465235,1559548298218,1559548320289,22071,199,24902,1559548298242,1559548320317,22075,293,440333,98,945.5995934959353,710.0765859269743,1566,110,125.1356783919598,77.76178778690235,583,98,1502.8430034129685,270.8923911748502,1566,0,45.0081466395112,582.5123139057787,9352,0,111.46969696969695,915.4971502260337,9368,0,75.59931506849317,756.744905926414,9352,1,0,0,0,490,25,1,2,1,0,0,0,198,7,0,1,0,0,0,0,292,18,1,1,TLS,Web,0,6,nan,nan,573a9f3f80037fb40d481e2054def5bb,nan,nan,normal
67,0,172.217.25.238,88:36:6c:d7:1c:56,88:36:6c,443,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,59905,6,4,0,0,1559548307406,1559548307406,0,2,482,1559548307406,1559548307406,0,2,482,0,0,0,0,0,167,241.0,104.65180361560905,315,167,241.0,104.65180361560905,315,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
68,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,56486,150.109.182.50,88:36:6c:d7:1c:56,88:36:6c,6003,17,4,0,0,1559548308037,1559548309165,1128,3,742,1559548308037,1559548309165,1128,2,454,1559548308138,1559548308138,0,1,288,227,247.33333333333331,35.21836642056717,288,227,227.0,0.0,227,288,288.0,0.0,288,101,564.0,654.780879378743,1027,1128,1128.0,0.0,1128,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
69,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,36643,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548313744,1559548336285,22541,29,12351,1559548313744,1559548324047,10303,16,3923,1559548313755,1559548336285,22530,13,8428,98,425.89655172413785,513.1345092960927,1562,98,245.1875,262.057555701033,767,98,648.3076923076924,656.8183899952082,1562,0,805.0357142857142,2924.6828062536574,12238,0,686.8666666666667,2567.600543772522,9967,0,1877.5,4352.204342211386,12273,2,0,0,0,28,9,1,1,1,0,0,0,15,5,0,0,1,0,0,0,13,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
70,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,44158,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548313958,1559548336285,22327,27,10825,1559548313958,1559548324649,10691,14,2397,1559548313969,1559548336285,22316,13,8428,98,400.9259259259259,523.4193734051506,1562,102,171.21428571428575,178.00699146659665,763,98,648.3076923076925,656.8183899952082,1562,0,858.7307692307692,2957.56714287527,11636,0,822.3846153846155,2796.865374499981,10124,0,1859.6666666666665,4243.299538059618,11674,2,0,0,0,26,7,1,1,1,0,0,0,13,3,0,0,1,0,0,0,13,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
71,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,3298,163.152.1.1,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559548319898,1559548319909,11,2,446,1559548319898,1559548319898,0,1,125,1559548319909,1559548319909,0,1,321,125,223.0,138.5929291125633,321,125,125.0,0.0,125,321,321.0,0.0,321,11,11.0,0.0,11,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,nugu.podbbang.com,nan,nan,nan,nan,normal
72,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,46579,14.129.200.42,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548319913,1559548386665,66752,27,9628,1559548319913,1559548386657,66744,14,2623,1559548319920,1559548386665,66745,13,7005,102,356.5925925925926,459.1378424880249,1562,114,187.35714285714286,145.35717660717268,590,102,538.8461538461538,603.706723245905,1562,0,2567.384615384616,12326.337272935292,62930,0,5134.153846153846,17385.915184645648,62930,0,5562.083333333334,18102.095802612737,62977,2,0,0,0,25,8,1,2,1,0,0,0,13,4,0,1,1,0,0,0,12,4,1,1,TLS,Web,0,6,nugu.podbbang.com,13adb9f2674b0f4c9e46e306d3f9c844,63a37e7be22df054d1f448fc0c28b98f,nan,nan,normal
73,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,33155,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548319926,1559548326421,6495,28,11023,1559548319926,1559548326421,6495,15,2623,1559548319935,1559548326381,6446,13,8400,98,393.6785714285714,504.0772319993295,1562,98,174.86666666666667,204.63028216994758,891,98,646.1538461538463,627.6580605916257,1562,0,240.55555555555557,976.7702797931456,4996,0,463.9285714285714,1342.0852583421595,5002,0,537.1666666666666,1447.1681333074625,5005,2,0,0,0,27,9,0,1,1,0,0,0,14,3,0,0,1,0,0,0,13,6,0,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
74,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,57392,182.162.108.112,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548320466,1559548332710,12244,282,221458,1559548320466,1559548332636,12170,144,18141,1559548320474,1559548332710,12236,138,203317,98,785.3120567375889,715.8891207686428,1562,110,125.9791666666666,76.881569876748,583,98,1473.3115942028994,333.5874194779179,1562,0,43.572953736654796,553.0385376472692,9124,0,85.10489510489509,774.8654832217945,9131,0,89.31386861313868,793.4395873053641,9130,2,0,0,0,280,20,1,2,1,0,0,0,143,6,0,1,1,0,0,0,137,14,1,1,TLS,Web,0,6,fhs6020-gn-61.lgucdn.com,13adb9f2674b0f4c9e46e306d3f9c844,573a9f3f80037fb40d481e2054def5bb,nan,nan,normal
75,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,8992,163.152.1.1,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559548320718,1559548320728,10,2,446,1559548320718,1559548320718,0,1,125,1559548320728,1559548320728,0,1,321,125,223.0,138.5929291125633,321,125,125.0,0.0,125,321,321.0,0.0,321,10,10.0,0.0,10,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,cmad.podbbang.com,nan,nan,nan,nan,normal
76,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,39979,8.8.8.8,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559548321616,1559548321655,39,2,270,1559548321616,1559548321616,0,1,127,1559548321655,1559548321655,0,1,143,127,135.0,11.31370849898476,143,127,127.0,0.0,127,143,143.0,0.0,143,39,39.0,0.0,39,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,pif.t-aicloud.co.kr,nan,nan,nan,nan,normal
77,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,55264,163.152.1.1,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559548322295,1559548322307,12,2,354,1559548322295,1559548322295,0,1,134,1559548322307,1559548322307,0,1,220,134,177.0,60.811183182043095,220,134,134.0,0.0,134,220,220.0,0.0,220,12,12.0,0.0,12,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,podcastfile.imbc.gscdn.com,nan,nan,nan,nan,normal
78,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,37627,175.158.10.9,f0:18:98:5e:ff:9f,f0:18:98,80,6,4,0,0,1559548322310,1559548386664,64354,1699,2084606,1559548322310,1559548386654,64344,374,42059,1559548322317,1559548386664,64347,1325,2042547,110,1226.9605650382562,606.4336081211268,1562,110,112.45721925133692,12.435227948187412,349,110,1541.5449056603786,147.29001792124137,1562,0,37.89988221436985,843.5860426194142,28732,0,172.5040214477211,1795.6044009286459,28732,0,48.600453172205455,955.5807198763173,28743,3,0,1,1,1697,16,0,3,2,0,1,1,372,1,0,2,1,0,0,0,1325,15,0,1,HTTP,Media,0,6,podcastfile.imbc.gscdn.com,nan,nan,NU-SERVICE/2.3.40 (Linux;Android 4.4.2) ExoPlayerLib/2.6.1,audio/mpeg,normal
79,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,33509,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548325975,1559548331248,5273,24,8416,1559548325975,1559548331248,5273,14,2525,1559548325990,1559548331205,5215,10,5891,98,350.66666666666674,471.09176311559753,1558,98,180.35714285714292,211.2051890180065,891,98,589.0999999999998,628.0351104834824,1558,0,229.26086956521743,1033.0795629568952,4967,0,405.6153846153846,1372.9838878917176,4974,0,579.4444444444445,1659.8265806335849,5004,2,0,0,0,23,7,0,1,1,0,0,0,13,3,0,0,1,0,0,0,10,4,0,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
80,0,192.168.0.1,88:36:6c:d7:1c:56,88:36:6c,42360,239.255.255.250,bc:1c:81:4b:ae:ba,bc:1c:81,1900,17,4,0,0,1559548326946,1559548507086,180140,100,51668,1559548326946,1559548507086,180140,100,51668,0,0,0,0,0,458,516.6800000000003,23.3726422135026,542,458,516.6800000000003,23.3726422135026,542,0,0.0,0.0,0,0,1819.59595959596,10324.684150843425,59997,0,1819.59595959596,10324.684150843425,59997,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,nan,nan,nan,nan,normal
81,0,192.168.0.1,88:36:6c:d7:1c:56,88:36:6c,1900,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,40949,17,4,0,0,1559548329757,1559548329757,0,1,493,1559548329757,1559548329757,0,1,493,0,0,0,0,0,493,493.0,0.0,493,493,493.0,0.0,493,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,nan,nan,nan,nan,nan,normal
82,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,11926,163.152.1.1,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559548332641,1559548332722,81,2,314,1559548332641,1559548332641,0,1,132,1559548332722,1559548332722,0,1,182,132,157.0,35.355339059327385,182,132,132.0,0.0,132,182,182.0,0.0,182,81,81.0,0.0,81,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,fhs6020-gn-61.lgucdn.com,nan,nan,nan,nan,normal
83,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,35917,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548338687,1559548393841,55154,27,10825,1559548338687,1559548349658,10971,14,2393,1559548338751,1559548393841,55090,13,8432,98,400.92592592592604,523.4193734051505,1562,98,170.92857142857144,178.12979895212726,763,98,648.6153846153846,656.5399884319738,1562,0,2121.3076923076924,8797.736325984,44183,0,843.9230769230769,2748.463008711671,9971,0,4590.833333333333,12804.511703680735,44224,2,0,0,0,26,7,1,1,1,0,0,0,13,3,0,0,1,0,0,0,13,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
84,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,47692,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548344741,1559548394342,49601,25,9940,1559548344741,1559548355298,10557,12,1528,1559548344792,1559548394342,49550,13,8412,98,397.6,536.2563907933095,1562,98,127.33333333333334,55.911184981724425,256,98,647.0769230769232,657.1201642442653,1562,0,2066.708333333333,8132.633706136555,39044,0,959.7272727272727,2986.36240570059,9957,0,4129.166666666666,11372.71456228246,39078,2,0,0,0,24,6,1,1,1,0,0,0,11,2,0,0,1,0,0,0,13,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
85,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,46951,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548345043,1559548394342,49299,27,10801,1559548345043,1559548355418,10375,14,2389,1559548345056,1559548394342,49286,13,8412,98,400.03703703703695,523.0509227659079,1558,98,170.64285714285714,178.25202864002895,763,98,647.0769230769231,656.3791411395374,1558,0,1896.1153846153845,7799.062191453141,38924,0,798.0769230769231,2750.387047354683,9949,0,4107.166666666667,11342.615457831693,38956,2,0,0,0,26,7,1,1,1,0,0,0,13,3,0,0,1,0,0,0,13,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
86,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,59434,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548350702,1559548394960,44258,26,10711,1559548350702,1559548361819,11117,13,2287,1559548350731,1559548394960,44229,13,8424,98,411.96153846153845,530.5794176761274,1562,98,175.9230769230769,184.3874821937313,763,98,648.0000000000001,657.0965175172771,1562,0,1770.32,6843.050968683488,33141,0,926.4166666666664,2931.936482579182,10212,0,3685.75,9732.054824837169,33180,2,0,0,0,25,7,1,1,1,0,0,0,12,3,0,0,1,0,0,0,13,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
87,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,39193,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559548350828,1559548394960,44132,28,10944,1559548350828,1559548361818,10990,14,2389,1559548350837,1559548394960,44123,14,8555,98,390.8571428571428,515.8971842934451,1558,98,170.64285714285714,178.25202864002895,763,98,611.0714285714286,645.4066653949769,1558,0,1634.5185185185187,6591.624052073559,33142,0,845.3846153846155,2802.7175960265636,10156,0,3394.0769230769233,9378.025151575877,33180,2,0,0,0,27,8,1,1,1,0,0,0,13,3,0,0,1,0,0,0,14,5,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
88,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,58520,223.39.123.193,f0:18:98:5e:ff:9f,f0:18:98,8100,6,4,0,0,1559548359638,1559548363807,4169,41,16149,1559548359638,1559548363807,4169,22,13366,1559548359646,1559548363806,4160,19,2783,98,393.8780487804878,523.7793998966526,1566,102,607.5454545454544,634.7559506480558,1566,98,146.4736842105263,138.4888156017793,600,0,104.225,476.5756854628225,3016,0,198.52380952380955,652.7544422711819,3016,0,231.11111111111103,719.3012858804585,3081,2,0,0,0,40,14,0,1,1,0,0,0,21,12,0,0,1,0,0,0,19,2,0,1,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
